id,nom,profession,email,telephone,status,admin_approved,created_at
"267ccb04-afbe-47f3-a997-62f116da3a45","MISGO-IMMOBILIER","Agence immobilière","prospect_221775576077@nexusmarket.sn","+221 77 557 60 77","approved","true","2026-08-12T00:50:29.845996+00:00"
"78112191-ba0c-49c5-a8ca-9045322dacad","Sunu Makane","Agence immobilière","prospect_221338242482@nexusmarket.sn","+221 33 824 24 82","approved","true","2026-08-12T00:50:29.845996+00:00"
"b33507e1-ae7c-45d1-adf5-210562c0e8a5","Primo","Agence immobilière","prospect_221775022224@nexusmarket.sn","+221 77 502 22 24","approved","true","2026-08-12T00:50:29.845996+00:00"
"04539c2a-25d7-41cb-830d-df26072c23e7","C3S Sénégal","Pneus / Pneumatiques","c3s.senegal.7070@nexusmarket.sn","+221 33 859 70 70","approved","true","2026-08-12T13:38:05.685741+00:00"
"fb38d6c9-999c-47d4-b0c6-d1c217c2b3e5","Afrika PNEUS Senegal","Pneus / Pneumatiques","afrika.pneus.senegal.a2f0@nexusmarket.sn","Voir Facebook","approved","true","2026-08-12T13:38:05.685741+00:00"
"29397a08-a61c-44d0-8467-b345c05f47f5","Vulco Top Pneus","Pneus / Pneumatiques","vulco.top.pneus.24f5@nexusmarket.sn","Voir Facebook","approved","true","2026-08-12T13:38:05.685741+00:00"
"8a6e57a4-5a57-4d43-9f97-858f8dbb02ac","Dakar Pneumatique","Pneus / Pneumatiques","dakar.pneumatique.d590@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"a2f1549d-332d-4343-b736-0a5a071b2d3e","OBA Immobilier","Agence immobilière","prospect_221338256662@nexusmarket.sn","+221 33 825 66 62","approved","true","2026-08-12T00:50:29.845996+00:00"
"aa8ff434-bf25-4955-b351-4707c63fc187","Vision Immobilier Prestige","Agence immobilière","prospect_221772432508@nexusmarket.sn","+221 77 243 25 08","approved","true","2026-08-12T00:50:29.845996+00:00"
"6469ebf1-fc65-4264-a211-766912a7bcf3","Immobilière de la Côte Ouest","Agence immobilière","prospect_221776570910@nexusmarket.sn","+221 77 657 09 10","approved","true","2026-08-12T00:50:29.845996+00:00"
"eab89c5d-0dee-46f5-bf57-fb225b85e2d2","Midas Sénégal — pneus et entretien","Pneus / Pneumatiques","midas.senegal.pneus.et.entretien.0736@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"c176861d-5f70-4df3-b03a-df29ba97b50d","Imcor - Immobilière de la Corniche","Agence immobilière","prospect_221338240188@nexusmarket.sn","+221 33 824 01 88","approved","true","2026-08-12T00:50:29.845996+00:00"
"619f1845-a4fa-4106-8fec-c5308f368c51","Mermoz Immobilier","Agence immobilière","prospect_221771688913@nexusmarket.sn","+221 77 168 89 13","approved","true","2026-08-12T00:50:29.845996+00:00"
"9ab621c7-f8e8-41b6-a1ce-a3d630f99f13","Sénégalaise de l'Immobilier","Agence immobilière","prospect_221338640667@nexusmarket.sn","+221 33 864 06 67","approved","true","2026-08-12T00:50:29.845996+00:00"
"c8ec38e1-9bab-463b-8dea-e323a71aa649","Five Stars Immobilier","Agence immobilière","prospect_221338647055@nexusmarket.sn","+221 33 864 70 55","approved","true","2026-08-12T00:50:29.845996+00:00"
"0aa09ef9-f179-4d34-b5a7-e503c294288b","DAKAR PNEUS","Pneus / Pneumatiques","dakar.pneus.6846@nexusmarket.sn","Voir Facebook","approved","true","2026-08-12T13:38:05.685741+00:00"
"f0855285-c34a-445b-9a70-af54916a0fad","Civile Immobilier Cocotiers","Agence immobilière","prospect_221338641503@nexusmarket.sn","+221 33 864 15 03","approved","true","2026-08-12T00:50:29.845996+00:00"
"7eb1cb96-7494-4c1b-98af-61ad20a2249b","Transactions Immobilières","Agence immobilière","prospect_221338275409@nexusmarket.sn","+221 33 827 54 09","approved","true","2026-08-12T00:50:29.845996+00:00"
"38169439-03a0-4581-a090-108b92b60860","Touba Pneus","Pneus / Pneumatiques","touba.pneus.718b@nexusmarket.sn","Voir annuaire","approved","true","2026-08-12T13:38:05.685741+00:00"
"a8ca95a6-6cc6-4df1-95e1-694dc450adb3","Excellence Pneus","Pneus / Pneumatiques","excellence.pneus.ab8d@nexusmarket.sn","Voir Facebook","approved","true","2026-08-12T13:38:05.685741+00:00"
"6feb5113-8bbb-4052-96d2-90d23d13c3ca","Américaine Pneumatique","Pneus / Pneumatiques","americaine.pneumatique.2b16@nexusmarket.sn","Voir CoinAfrique","approved","true","2026-08-12T13:38:05.685741+00:00"
"d4355f42-d1b4-4b2e-b1f4-9d01c750d5ee","Le Palais de l'Immobilier","Agence immobilière","prospect_221338426001@nexusmarket.sn","+221 33 842 60 01","approved","true","2026-08-12T00:50:29.845996+00:00"
"a1895fc8-60d7-4279-b94f-7fe3d248d9ae","Holding Baobab SA","Agence immobilière","prospect_221338690510@nexusmarket.sn","+221 33 869 05 10","approved","true","2026-08-12T00:50:29.845996+00:00"
"1bc5cac4-34ee-4031-8adb-bdfb8e7cad42","Nouvelle Destination","Agence immobilière","prospect_221776385135@nexusmarket.sn","+221 77 638 51 35","approved","true","2026-08-12T00:50:29.845996+00:00"
"2650e4c3-abac-4aae-a541-5f17300e4a2a","Jiji.sn — vendeurs batteries voiture","Batteries auto","jiji.sn.vendeurs.batteries.voiture.bc6a@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"90230f3b-573c-4401-b95d-f9ee2e7f04e6","SOUMARI — Batteries auto","Batteries auto","soumari.batteries.auto.3a68@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"55c4e845-20b5-45a5-a9ae-e69b3b99483a","KMS","Batteries auto","kms.3599@nexusmarket.sn","Voir annonce","approved","true","2026-08-12T13:38:05.685741+00:00"
"cce731cc-08c5-4906-a0fe-2b08b46f172f","Batteries auto Liberté 5","Batteries auto","batteries.auto.liberte.5.1b46@nexusmarket.sn","Voir annonce","approved","true","2026-08-12T13:38:05.685741+00:00"
"980bcd01-b579-4677-a127-7a5d034ada42","Agence de la Plage","Agence immobilière","prospect_221776353108@nexusmarket.sn","+221 77 635 31 08","approved","true","2026-08-12T00:50:29.845996+00:00"
"3449ee76-056c-4343-b19b-a499cbd76f8a","Cabinet Immobilier Gaby Saly","Agence immobilière","prospect_221776532260@nexusmarket.sn","+221 77 653 22 60","approved","true","2026-08-12T00:50:29.845996+00:00"
"a38dc90a-826a-4e60-996f-7e55da6de571","Agence immobilière Mbour Sénégal","Agence immobilière","prospect_221785907070@nexusmarket.sn","+221 78 590 70 70","approved","true","2026-08-12T00:50:29.845996+00:00"
"2fe01a5b-a417-4113-9fe0-c04c0ed68092","Wotomoto — Batteries auto","Batteries auto","wotomoto.batteries.auto.7e9b@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"5f331d3e-fe20-4c89-8788-e005084eac85","La carrosserie de l'automobile","Carrosserie / Tôlerie auto","la.carrosserie.de.l.automobile.bb56@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"d4080f56-1145-444f-a482-f415a010348d","SPA Sénégal - Solution Peinture Automobile","Carrosserie / Tôlerie auto","spa.senegal.solution.peinture.automobile.7d42@nexusmarket.sn","Voir SenPages","approved","true","2026-08-12T13:38:05.685741+00:00"
"61689291-31de-4034-b9f1-9de484b73ee7","TafTaf — Batterie auto 75A","Batteries auto","taftaf.batterie.auto.75a.452d@nexusmarket.sn","Voir site","approved","true","2026-08-12T13:38:05.685741+00:00"
"fa9bdfb4-101b-4b18-8e78-264dbfee4dde","Premium Car Services","Carrosserie / Tôlerie auto","premium.car.services.a46f@nexusmarket.sn","Voir FB","approved","true","2026-08-12T13:38:05.685741+00:00"
"194d3ccc-a15d-449d-bfe9-f20c475c2823","SEN Batterie AUTO","Batteries auto","sen.batterie.auto.e0eb@nexusmarket.sn","Voir Facebook","approved","true","2026-08-12T13:38:05.685741+00:00"
"08015649-4e21-4928-b91f-c8e64394ee88","DAKAR MECANIQUE OUTILLAGE","Garage / Mécanicien","dakar.mecanique.outillage.0359@nexusmarket.sn","+221 33 832 03 59","approved","true","2026-08-12T13:38:05.685741+00:00"
"dd7e06f7-2bba-4395-98f1-f237880f786f","","Transport / Voyageurs","prospect.3627@nexusmarket.sn","+221775893627","approved","true","2026-08-12T13:38:05.685741+00:00"
"6d3359eb-b9e7-4680-9cb9-ca0b98c2fad1","Garage Mécanique tôlerie Mbourouk","Garage / Mécanicien","garage.mecanique.tolerie.mbourouk.3675@nexusmarket.sn","+221 77 648 36 75","approved","true","2026-08-12T13:38:05.685741+00:00"
"f2a57009-e3ba-43ad-b26e-eb575ab6005b","GARAGE DE NGOR BOSH CAR SERVICE","Garage / Mécanicien","garage.de.ngor.bosh.car.service.2300@nexusmarket.sn","+221 33 868 23 00","approved","true","2026-08-12T13:38:05.685741+00:00"
"84c2c556-9282-4350-b4c1-784f63e22888","SALL MULTI-SERVICES","Agence immobilière","prospect_221775566497@nexusmarket.sn","+221 77 556 64 97","approved","true","2026-08-12T00:50:29.845996+00:00"
"95c4f12f-434d-40ff-9ac4-7898ffb3f731","Agence Immobilier SN Ziguinchor","Agence immobilière","prospect_221773346683@nexusmarket.sn","+221 77 334 66 83","approved","true","2026-08-12T00:50:29.845996+00:00"
"202cf9c5-0390-4252-ad14-1ec46939c2e5","SIM Immobilier","Agence immobilière","prospect_221776782445@nexusmarket.sn","+221 77 678 24 45","approved","true","2026-08-12T00:50:29.845996+00:00"
"46e47d4a-a6c3-4701-8cca-949f370d7952","ETS AL AMINE SERVICES","Agence immobilière","prospect_221775679134@nexusmarket.sn","+221 77 567 91 34","approved","true","2026-08-12T00:50:29.845996+00:00"
"c3c12377-8b31-4ced-947f-c4f5db3cc25a","DAIDY Immobilier","Agence immobilière","prospect_221776404468@nexusmarket.sn","+221 77 640 44 68","approved","true","2026-08-12T00:50:29.845996+00:00"
"29928ddf-940e-4904-9e64-5f4c83f2c825","A.S.A.I. Ziguinchor","Agence immobilière","prospect_221776558999@nexusmarket.sn","+221 77 655 89 99","approved","true","2026-08-12T00:50:29.845996+00:00"
"a4b0a5e8-4864-4ca2-8fb1-adc19a462345","Kings Plaza","Agence immobilière","prospect_221338604019@nexusmarket.sn","+221 33 860 40 19","approved","true","2026-08-12T00:50:29.845996+00:00"
"8dfa47bc-5a22-4b89-858b-c19d4783fc02","3M Immobilier","Agence immobilière","prospect_221338670056@nexusmarket.sn","+221 33 867 00 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"d9894c30-69c6-446b-9036-8ce62b24f578","Immolux","Agence immobilière","prospect_221772324203@nexusmarket.sn","+221 77 232 42 03","approved","true","2026-08-12T00:50:29.845996+00:00"
"a7481597-fab3-4f38-af59-cbfd5a91c472","Dakar Hermitage Immobilier","Agence immobilière","prospect_221766833662@nexusmarket.sn","+221 76 683 36 62","approved","true","2026-08-12T00:50:29.845996+00:00"
"8ce59a3b-1fa7-43ae-8908-d6496a002ec3","Mbol Yama","Agence immobilière","prospect_221776359316@nexusmarket.sn","+221 77 635 93 16","approved","true","2026-08-12T00:50:29.845996+00:00"
"a79768bc-e34e-480d-bb64-572a91629324","NIDMIKS","Agence immobilière","prospect_221775123400@nexusmarket.sn","+221 77 512 34 00","approved","true","2026-08-12T00:50:29.845996+00:00"
"a8f402e0-9e6c-472e-93c5-480e939b6a81","Saly Immo","Agence immobilière","prospect_221784755756@nexusmarket.sn","+221 78 475 57 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"0d60b59e-adf4-41cb-8cd8-1d597dfa1544","Agence Citron Vert","Agence immobilière","prospect_221775739032@nexusmarket.sn","+221 77 573 90 32","approved","true","2026-08-12T00:50:29.845996+00:00"
"144ff7f2-f906-4802-92e7-29f88fac4034","Agipco Immobilier","Agence immobilière","prospect_221776440737@nexusmarket.sn","+221 77 644 07 37","approved","true","2026-08-12T00:50:29.845996+00:00"
"0fcdedd2-083e-410c-87f8-835992f978fd","Agence Djinguil Immobilier","Agence immobilière","prospect_221338676111@nexusmarket.sn","+221 33 867 61 11","approved","true","2026-08-12T00:50:29.845996+00:00"
"cd6cf229-2198-4edc-8f09-b2825888dae1","Immothiès-Dakar","Agence immobilière","prospect_221771437125@nexusmarket.sn","+221 77 143 71 25","approved","true","2026-08-12T00:50:29.845996+00:00"
"b7b08024-f9b9-4255-a6b1-0b2779d40ebc","Cabinet Immobilier du Monde","Agence immobilière","prospect_221775371819@nexusmarket.sn","+221 77 537 18 19","approved","true","2026-08-12T00:50:29.845996+00:00"
"af29570c-cdd5-4d85-ae18-751b44248b6d","Saphir Immobilier","Agence immobilière","prospect_221338600474@nexusmarket.sn","+221 33 860 04 74","approved","true","2026-08-12T00:50:29.845996+00:00"
"828f34d9-2c8a-43ef-b27f-f7cb5200266d","Résidence Arcanes","Agence immobilière","prospect_221338243770@nexusmarket.sn","+221 33 824 37 70","approved","true","2026-08-12T00:50:29.845996+00:00"
"1f6af1be-266c-408b-be2f-59a2c46e9b3b","Flèche Immo","Agence immobilière","prospect_221338671791@nexusmarket.sn","+221 33 867 17 91","approved","true","2026-08-12T00:50:29.845996+00:00"
"d7fd9c5d-9fe4-43db-9edb-5215c9d7046a","Services Immobiliers SARL","Agence immobilière","prospect_221766822626@nexusmarket.sn","+221 76 682 26 26","approved","true","2026-08-12T00:50:29.845996+00:00"
"54d80357-9e60-4cd8-bc21-5c874e7e2f68","Immo Access","Agence immobilière","prospect_221775325994@nexusmarket.sn","+221 77 532 59 94","approved","true","2026-08-12T00:50:29.845996+00:00"
"69a80e15-2231-4ab4-9f6e-c73ff8e08663","Afriquimmo","Agence immobilière","prospect_221775693561@nexusmarket.sn","+221 77 569 35 61","approved","true","2026-08-12T00:50:29.845996+00:00"
"83f6423f-3b07-47b9-9dc5-3b98e33a2137","TOUBA IMMO","Agence immobilière","prospect_221771088889@nexusmarket.sn","+221 77 108 88 89","approved","true","2026-08-12T00:50:29.845996+00:00"
"6be16cb9-f762-4fdd-ba1d-e0337e608e36","ZELTEX SENEGAL SA (KALIA)","Agence immobilière","prospect_221338211415@nexusmarket.sn","+221 33 821 14 15","active","false","2026-08-12T00:09:36.740835+00:00"
"fae80789-b663-46c4-a708-2b1ea12540b6","Saly Immobilier","Agence immobilière","prospect_221339549746@nexusmarket.sn","+221 33 954 97 46","approved","true","2026-08-12T00:50:29.845996+00:00"
"d32305b3-6a34-4c09-a54f-b9e155d24309","Immobilière Dado","Agence immobilière","prospect_221773747489@nexusmarket.sn","+221 77 374 74 89","approved","true","2026-08-12T00:50:29.845996+00:00"
"3974bc5f-51ba-44b0-a021-e3588144f169","Group MBS Immo","Agence immobilière","prospect_221775135201@nexusmarket.sn","+221 77 513 52 01","approved","true","2026-08-12T00:50:29.845996+00:00"
"92430f07-d75c-49c6-b686-b8b4f38ea46c","DALLY BEST (matériel événementiel)","Loueur / Location","prospect_221769418240@nexusmarket.sn","+221 76 941 82 40","approved","true","2026-08-12T00:50:29.845996+00:00"
"45643ea8-6e8f-45bc-ba3e-4380a54e5ff9","Avis Sénégal (location voiture)","Loueur / Location","prospect_221338497755@nexusmarket.sn","+221 33 849 77 55","approved","true","2026-08-12T00:50:29.845996+00:00"
"223bd362-64a7-4e0d-a240-b2f0d7492751","KAMA Automobile (location voiture)","Loueur / Location","prospect_221784547979@nexusmarket.sn","+221 78 454 79 79","approved","true","2026-08-12T00:50:29.845996+00:00"
"bdb6dbfc-7802-4865-9fc7-66fc6de2aca8","Nouvelles Frontières Sénégal (location véhicule)","Loueur / Location","prospect_221338594447@nexusmarket.sn","+221 33 859 44 47","approved","true","2026-08-12T00:50:29.845996+00:00"
"23738853-3cf1-4d56-b357-10b313300614","SELOV - Sénégalaise de Location de Voitures","Loueur / Location","prospect_221338275726@nexusmarket.sn","+221 33 827 57 26","approved","true","2026-08-12T00:50:29.845996+00:00"
"16cc6b75-d872-41d0-9861-149d411becc4","Mass Location (location voiture)","Loueur / Location","prospect_221338220462@nexusmarket.sn","+221 33 822 04 62","approved","true","2026-08-12T00:50:29.845996+00:00"
"3ae04db1-4f60-4a63-acc1-d2231a105a33","2JR Location de Voitures","Loueur / Location","prospect_221338219856@nexusmarket.sn","+221 33 821 98 56","approved","true","2026-08-12T00:50:29.845996+00:00"
"76507848-7e80-462f-aff0-012c646fda0e","NERI GROUP (location événementiel)","Loueur / Location","prospect_221774825999@nexusmarket.sn","+221 77 482 59 99","approved","true","2026-08-12T00:50:29.845996+00:00"
"0aecb22a-af76-48de-91e0-c83d4afa2f84","ADA Location de Véhicules","Loueur / Location","prospect_221338692526@nexusmarket.sn","+221 33 869 25 26","approved","true","2026-08-12T00:50:29.845996+00:00"
"8eba6036-33b4-4e5a-b5ab-2d92346de948","Afrique Location de Voitures","Loueur / Location","prospect_221338238801@nexusmarket.sn","+221 33 823 88 01","approved","true","2026-08-12T00:50:29.845996+00:00"
"10e3e67c-546d-4353-829c-ae3948f542b9","Autoland Sénégal (location voiture)","Loueur / Location","prospect_221338641717@nexusmarket.sn","+221 33 864 17 17","approved","true","2026-08-12T00:50:29.845996+00:00"
"98f6859c-d69f-4213-8020-c671f4a583dd","Autorent (location voiture)","Loueur / Location","prospect_221338890121@nexusmarket.sn","+221 33 889 01 21","approved","true","2026-08-12T00:50:29.845996+00:00"
"e1b90847-b5f4-42d4-b03b-4a029063bd06","Budget Sénégal (location voiture)","Loueur / Location","prospect_221338590480@nexusmarket.sn","+221 33 859 04 80","approved","true","2026-08-12T00:50:29.845996+00:00"
"30606ad0-0304-46a6-92cd-824044976994","Europcar Sénégal (location voiture)","Loueur / Location","prospect_221338693066@nexusmarket.sn","+221 33 869 30 66","approved","true","2026-08-12T00:50:29.845996+00:00"
"60283c2f-2e03-4e19-9e9e-54c4096c0a8b","Hertz Transacauto (location voiture)","Loueur / Location","prospect_221338898181@nexusmarket.sn","+221 33 889 81 81","approved","true","2026-08-12T00:50:29.845996+00:00"
"c1180330-854d-4659-8837-6946e4d66fb9","Assurcar (location voiture)","Loueur / Location","prospect_221338237250@nexusmarket.sn","+221 33 823 72 50","approved","true","2026-08-12T00:50:29.845996+00:00"
"771d933b-8c6c-43a0-9b88-b39e44ad03db","Alliance G (location voiture)","Loueur / Location","prospect_221338683423@nexusmarket.sn","+221 33 868 34 23","approved","true","2026-08-12T00:50:29.845996+00:00"
"ee9eee72-fc20-4d4f-9e68-dc07c6677265","Location 4x4 Sénégal","Loueur / Location","prospect_221772358208@nexusmarket.sn","+221 77 235 82 08","approved","true","2026-08-12T00:50:29.845996+00:00"
"e622cfe7-a973-46d0-bbed-83a24ebfb718","Ngaparou Aventures (location véhicule)","Loueur / Location","prospect_221339585397@nexusmarket.sn","+221 33 958 53 97","approved","true","2026-08-12T00:50:29.845996+00:00"
"3497cb69-2242-46e5-9774-76ae53b2b046","Nianing Automobiles (location véhicule)","Loueur / Location","prospect_221339549230@nexusmarket.sn","+221 33 954 92 30","approved","true","2026-08-12T00:50:29.845996+00:00"
"94840a20-47b7-4217-a2f1-e0ffec271dcc","Casa Loisirs (jet ski paddleboard Saly)","Loueur / Location","prospect_221779101045@nexusmarket.sn","+221 77 910 10 45","approved","true","2026-08-12T00:50:29.845996+00:00"
"d7ee1926-90f4-4965-b001-947ea3dc29ae","GIG - GARAGE IBRA GUEYE","Garage / Mécanicien","gig.garage.ibra.gueye.6480@nexusmarket.sn","+221 33 832 64 80","approved","true","2026-08-12T13:38:05.685741+00:00"
"5e51a2ed-0e71-461f-b40e-eade68d9fe76","GARAGE UBC Centre de Diagnostique Automobile","Garage / Mécanicien","garage.ubc.centre.de.diagnostique.automobile.0787@nexusmarket.sn","+221 77 318 07 87","approved","true","2026-08-12T13:38:05.685741+00:00"
"b8683c33-bddf-4de9-844e-00466b06c212","KEUR AUTO SPEED","Garage / Mécanicien","keur.auto.speed.5001@nexusmarket.sn","+221 33 820 50 01","approved","true","2026-08-12T13:38:05.685741+00:00"
"522e3960-7bc9-48e8-ad55-ee94fd5b8a3f","Garage mécanique tôlerie","Garage / Mécanicien","garage.mecanique.tolerie.3675@nexusmarket.sn","+221 77 648 36 75","approved","true","2026-08-12T13:38:05.685741+00:00"
"85324e49-ab00-4cc6-8f71-697e731e0ad0","Mondial Business Mobus (vidéoprojecteur/IT)","Loueur / Location","prospect_221776270909@nexusmarket.sn","+221 77 627 09 09","approved","true","2026-08-12T00:50:29.845996+00:00"
"37968326-9f88-43e8-b4a9-8be4cafa149c","DAKAR Coworking (salles réunion/espaces)","Loueur / Location","prospect_221773328187@nexusmarket.sn","+221 77 332 81 87","approved","true","2026-08-12T00:50:29.845996+00:00"
"137e2fef-e1c5-49e3-a8d9-419c39e6035b","PAPA THIOUNE NDIAYE","Garage / Mécanicien","papa.thioune.ndiaye.2322@nexusmarket.sn","+221 33 832 23 22","approved","true","2026-08-12T13:38:05.685741+00:00"
"c09f970d-fe1e-44ac-a212-033ebf84d309","Top Pneus","Garage / Mécanicien","top.pneus.3366@nexusmarket.sn","+221 33 849 33 66","approved","true","2026-08-12T13:38:05.685741+00:00"
"8501ce2b-b1d4-4332-99d6-8a5d0f3742cf","Solution Peinture Automobile du Sénégal","Garage / Mécanicien","solution.peinture.automobile.du.senegal.2695@nexusmarket.sn","+221 77 120 26 95","approved","true","2026-08-12T13:38:05.685741+00:00"
"6921a91e-0795-4ed3-9150-d4e0a7be4bb9","UBC","Garage / Mécanicien","ubc.0787@nexusmarket.sn","+221 77 318 07 87","approved","true","2026-08-12T13:38:05.685741+00:00"
"8fe036e2-4886-4645-ae7b-b70ce7074cbf","Garage Femme auto (Sipres 2)","Garage / Mécanicien","garage.femme.auto.sipres.2.4722@nexusmarket.sn","+221 33 867 47 22","approved","true","2026-08-12T13:38:05.685741+00:00"
"88985a91-4ca0-45c3-8b7a-94fafb874fa5","La carrosserie de l'automobile","Garage / Mécanicien","la.carrosserie.de.l.automobile.9393@nexusmarket.sn","+221 33 832 93 93","approved","true","2026-08-12T13:38:05.685741+00:00"
"c8cbcae5-44e0-4427-b585-b717872aa35d","Garage Pro-Tech","Garage / Mécanicien","garage.pro.tech.1890@nexusmarket.sn","+221 77 505 18 90","approved","true","2026-08-12T13:38:05.685741+00:00"
"10fb1017-9d9c-4786-96c5-e93e72a522e9","GARAGE CAROSSERIE NABY","Garage / Mécanicien","garage.carosserie.naby.7136@nexusmarket.sn","+221 77 525 71 36","approved","true","2026-08-12T13:38:05.685741+00:00"
"bacee427-2345-48e7-b8dd-8b5403ac6508","Laye mecanicien (Motos)","Garage / Mécanicien","laye.mecanicien.motos.3586@nexusmarket.sn","+221 77 193 35 86","approved","true","2026-08-12T13:38:05.685741+00:00"
"bc6eafe3-1e16-4996-bb49-921144d21fe6","Dk Tuning","Garage / Mécanicien","dk.tuning.0829@nexusmarket.sn","+221 77 586 08 29","approved","true","2026-08-12T13:38:05.685741+00:00"
"dc5f6c33-2d2b-461d-a5b7-faf5bbf87346","KART'ing Saly (karting Ngaparou)","Loueur / Location","prospect_221339585002@nexusmarket.sn","+221 33 958 50 02","approved","true","2026-08-12T00:50:29.845996+00:00"
"6f1f4a64-68ce-4746-8348-432bacfa1748","King Mascotte (mascotte/animations enfants)","Loueur / Location","prospect_221773508437@nexusmarket.sn","+221 77 350 84 37","approved","true","2026-08-12T00:50:29.845996+00:00"
"3de656ac-d4ca-4cd8-8eaf-78b3b70cd25b","Africa Pièces détachées","Pièces moto","prospect_221338700732@nexusmarket.sn","+221 33 870 07 32","approved","true","2026-08-12T00:50:29.845996+00:00"
"ffc39979-4794-43d6-8fd3-ac98313b8011","Garage Pro-Tech","Garage / Mécanicien","garage.pro.tech.3191@nexusmarket.sn","+221 76 260 31 91","approved","true","2026-08-12T13:38:05.685741+00:00"
"9a8bcfdf-8633-4678-b77b-a86c4c7c1be0","Allo Moto Dakar","Pièces moto","prospect_221768177571@nexusmarket.sn","+221 76 817 75 71","approved","true","2026-08-12T00:50:29.845996+00:00"
"f3dd43dc-9cf6-47bc-ab3d-6361b805613f","BOUTIQUE SERIGNE TOUBA","Pièces moto","prospect_221777085884@nexusmarket.sn","+221 77 708 58 84","approved","true","2026-08-12T00:50:29.845996+00:00"
"4b53582d-3a05-49d4-ad8f-65b0c974cb35","CASA PIECE","Pièces moto","prospect_221776325518@nexusmarket.sn","+221 77 632 55 18","approved","true","2026-08-12T00:50:29.845996+00:00"
"7f8a5b5f-e4c0-4b33-95f6-399d20da4a86","ETS TRA MOTO","Pièces moto","prospect_221777201362@nexusmarket.sn","+221 77 720 13 62","approved","true","2026-08-12T00:50:29.845996+00:00"
"5904f577-fc76-4638-bc83-39c8524e42d7","ETS TRA MOTO BY BOCOUM","Pièces moto","prospect_221774182600@nexusmarket.sn","+221 77 418 26 00","approved","true","2026-08-12T00:50:29.845996+00:00"
"906dd447-d2ab-4c84-adf4-a60a901be433","ABJI FATOU MANIA DEROU","Pièces moto","prospect_221776256015@nexusmarket.sn","+221 77 625 60 15","approved","true","2026-08-12T00:50:29.845996+00:00"
"fc0504bd-af24-48ce-9b76-ca4bd2ea4c48","MSPD SENEGAL","Pièces moto","prospect_221775066366@nexusmarket.sn","+221 77 506 63 66","approved","true","2026-08-12T00:50:29.845996+00:00"
"d3111904-21bd-4173-be3e-267ba649ac68","ADVENTURE MOTO","Pièces moto","prospect_221778616863@nexusmarket.sn","+221 77 861 68 63","approved","true","2026-08-12T00:50:29.845996+00:00"
"22a77d02-8dc3-4a94-8048-93eb5e5d9d21","FRANCE SCOOTERS SENEGAL","Pièces moto","prospect_221775065324@nexusmarket.sn","+221 77 506 53 24","approved","true","2026-08-12T00:50:29.845996+00:00"
"a74275f1-4b29-4f98-ba5a-0e1d251e4d97","ETS DK MOTOS","Pièces moto","prospect_221338233130@nexusmarket.sn","+221 33 823 31 30","approved","true","2026-08-12T00:50:29.845996+00:00"
"43cc65cb-4847-4550-ba34-59466ef9d9e8","GLOBAL PIECES WAKEUR SERIGNE S.MBAKE","Pièces moto","prospect_221777633623@nexusmarket.sn","+221 77 763 36 23","approved","true","2026-08-12T00:50:29.845996+00:00"
"cf0562a0-db10-4935-bef5-5897e868f1be","KEPAROU MAME SEYDI","Pièces moto","prospect_221775454510@nexusmarket.sn","+221 77 545 45 10","approved","true","2026-08-12T00:50:29.845996+00:00"
"c2a04883-7974-4abc-91b6-58928b49bfcc","KEUR SERIGNE BABACAR SY DEUX ROUES","Pièces moto","prospect_221776837994@nexusmarket.sn","+221 77 683 79 94","approved","true","2026-08-12T00:50:29.845996+00:00"
"2e9e86ef-a381-4980-aae0-bd946b298cc5","WA KEUR KHALIFA ABABACAR SY","Pièces moto","prospect_221338383435@nexusmarket.sn","+221 33 838 34 35","approved","true","2026-08-12T00:50:29.845996+00:00"
"7e6010fd-3bc6-4939-8f66-139b59eeaf61","WAKEUR SERIGNE BABACAR SY","Pièces moto","prospect_221779880228@nexusmarket.sn","+221 77 988 02 28","approved","true","2026-08-12T00:50:29.845996+00:00"
"28fa6868-2ef1-49d2-969d-d16deb9bcdb0","TOUBA 2 ROUES WAKEUR EL HADJ MADIAMA FALL","Pièces moto","prospect_221770807214@nexusmarket.sn","+221 77 080 72 14","approved","true","2026-08-12T00:50:29.845996+00:00"
"f21aa413-7dcc-452f-8d07-5b8ca4d5b31e","Afrique Pieces Auto","Pièces moto","prospect_221778275224@nexusmarket.sn","+221 77 827 52 24","approved","true","2026-08-12T00:50:29.845996+00:00"
"148e31a2-49bb-4c24-a460-2016613caada","HAMIDOUNA BUSINESS","Pièces moto","prospect_221778276678@nexusmarket.sn","+221 77 827 66 78","approved","true","2026-08-12T00:50:29.845996+00:00"
